date,fips,confirmed,deaths
2020-04-09,02100,0,0
2020-04-09,01013,3,0
2020-04-09,01105,1,0
2020-04-09,04023,7,0
2020-04-09,09003,1471,75
2020-04-09,08033,0,0
2020-04-09,01057,1,0
2020-04-09,08113,10,0
2020-04-09,01011,3,0
2020-04-09,01005,4,0
2020-04-09,05039,1,0
2020-04-09,05089,0,0
2020-04-09,08085,35,3
2020-04-09,04017,286,1
2020-04-09,08101,45,2
2020-04-09,08069,167,8
2020-04-09,04012,4,0
2020-04-09,05045,55,1
2020-04-09,02050,1,0
2020-04-09,01031,13,0
2020-04-09,06027,11,0
2020-04-09,06053,69,2
2020-04-09,05135,2,0
2020-04-09,01129,11,1
2020-04-09,05143,36,0
2020-04-09,04025,62,0
2020-04-09,08023,3,0
2020-04-09,01039,10,0
2020-04-09,05053,7,0
2020-04-09,08029,5,1
2020-04-09,01015,53,0
2020-04-09,08015,23,2
2020-04-09,02090,73,1
2020-04-09,08079,2,0
2020-04-09,01093,33,3
2020-04-09,01017,151,8
2020-04-09,05017,4,0
2020-04-09,08051,98,1
2020-04-09,05055,6,0
2020-04-09,08111,0,0
2020-04-09,01061,1,0
2020-04-09,06105,0,0
2020-04-09,02130,14,0
2020-04-09,05049,0,0
2020-04-09,02240,1,0
2020-04-09,04015,27,0
2020-04-09,05019,27,0
2020-04-09,04005,210,15
2020-04-09,01023,6,0
2020-04-09,08107,32,0
2020-04-09,04013,1689,39
2020-04-09,06099,95,0
2020-04-09,08017,0,0
2020-04-09,02150,0,0
2020-03-03,60,0,0
2020-03-03,66,0,0
2020-03-03,69,0,0
2020-03-03,72,0,0
2020-03-03,78,0,0
2020-03-03,10001,0,0
2020-03-03,10003,0,0
2020-03-03,10005,0,0
2020-03-03,11001,0,0
2020-03-03,12001,0,0
2020-03-03,12003,0,0
2020-03-03,12005,0,0
2020-03-03,12007,0,0
2020-03-03,12009,0,0
2020-03-03,12011,0,0
2020-03-03,12013,0,0
2020-03-03,12015,0,0
2020-03-03,12017,0,0
2020-03-03,12019,0,0
2020-03-03,12021,0,0
2020-03-03,12023,0,0
2020-03-03,12027,0,0
2020-03-03,12029,0,0
2020-03-03,12031,0,0
2020-03-03,12033,0,0
2020-03-03,12035,0,0
2020-03-03,12037,0,0
2020-03-03,12039,0,0
2020-03-03,12041,0,0
2020-03-03,12043,0,0
2020-03-03,12045,0,0
2020-03-03,12047,0,0
2020-03-03,12049,0,0
2020-03-03,12051,0,0
2020-03-03,12053,0,0
2020-03-03,12055,0,0
2020-03-03,12057,2,0
2020-03-03,12059,0,0
2020-03-03,12061,0,0
2020-03-03,12063,0,0
2020-03-03,12065,0,0
2020-03-03,12067,0,0
2020-03-03,12069,0,0
2020-03-03,12071,0,0
2020-03-03,12073,0,0
2020-03-03,12075,0,0
2020-03-03,12077,0,0
2020-03-03,12079,0,0
2020-03-03,12081,0,0
2020-03-03,12083,0,0
2020-03-03,12085,0,0
2020-03-03,12086,0,0
2020-03-03,12087,0,0
2020-03-03,12089,0,0
2020-03-03,12091,0,0
2020-03-03,12093,0,0
2020-03-03,12095,0,0
2020-03-03,12097,0,0
2020-03-03,12099,0,0
2020-03-03,12101,0,0
2020-03-03,12103,0,0
2020-03-03,12105,0,0
2020-03-03,12107,0,0
2020-03-03,12109,0,0
2020-03-03,12111,0,0
2020-03-03,12113,0,0
2020-03-03,12115,0,0
2020-03-03,12117,0,0
2020-03-03,12119,0,0
2020-03-03,12121,0,0
2020-03-03,12123,0,0
2020-03-03,12125,0,0
2020-03-03,12127,0,0
2020-03-03,12129,0,0
2020-03-03,12131,0,0
2020-03-03,12133,0,0
2020-03-03,13001,0,0
2020-03-03,13003,0,0
2020-03-03,13005,0,0
2020-03-03,13007,0,0
2020-03-03,13009,0,0
2020-03-03,13011,0,0
2020-03-03,13013,0,0
2020-03-03,13015,0,0
2020-03-03,13017,0,0
2020-03-03,13019,0,0
2020-03-03,13021,0,0
2020-03-03,13023,0,0
2020-03-03,13025,0,0
2020-03-03,13027,0,0
2020-03-03,13029,0,0
2020-03-03,13031,0,0
2020-03-03,13033,0,0
2020-03-03,13035,0,0
2020-03-03,13037,0,0
2020-03-03,13039,0,0
2020-03-03,13043,0,0
2020-03-03,13045,0,0
2020-03-03,13047,0,0
2020-03-03,13049,0,0
2020-03-03,13051,0,0
2020-03-03,13053,0,0
2020-03-03,13055,0,0
2020-03-03,13057,0,0
2020-03-03,13059,0,0
2020-03-03,13061,0,0
2020-03-03,13063,0,0
2020-03-03,13065,0,0
2020-03-03,13067,0,0
2020-03-03,13069,0,0
2020-03-03,13071,0,0
2020-03-03,13073,0,0
2020-03-03,13075,0,0
2020-03-03,13077,0,0
2020-03-03,13079,0,0
2020-03-03,13081,0,0
2020-03-03,13083,0,0
2020-03-03,13085,0,0
2020-03-03,13087,0,0
2020-03-03,13089,0,0
2020-03-03,13091,0,0
2020-03-03,13093,0,0
2020-03-03,13095,0,0
2020-03-03,13097,0,0
2020-03-03,13099,0,0
2020-03-03,13101,0,0
2020-03-03,13103,0,0
2020-03-03,13105,0,0
2020-03-03,13107,0,0
2020-03-03,13109,0,0
2020-03-03,13111,0,0
2020-03-03,13113,0,0
2020-03-03,13115,0,0
2020-03-03,13117,0,0
2020-03-03,13119,0,0
2020-03-03,13121,2,0
2020-03-03,13123,0,0
2020-03-03,13125,0,0
2020-03-03,13127,0,0
2020-03-03,13129,0,0
2020-03-03,13131,0,0
2020-03-03,13133,0,0
2020-03-03,13135,0,0
2020-03-03,13137,0,0
2020-03-03,13139,0,0
2020-03-03,13141,0,0
2020-03-03,13143,0,0
2020-03-03,13145,0,0
2020-03-03,13147,0,0
2020-03-03,13149,0,0
2020-03-03,13151,0,0
2020-03-03,13153,0,0
2020-03-03,13155,0,0
2020-03-03,13157,0,0
2020-03-03,13159,0,0
2020-03-03,13161,0,0
2020-03-03,13163,0,0
2020-03-03,13165,0,0
2020-03-03,13167,0,0
2020-03-03,13169,0,0
2020-03-03,13171,0,0
2020-03-03,13173,0,0
2020-03-03,13175,0,0
2020-03-03,13177,0,0
2020-03-03,13179,0,0
2020-03-03,13181,0,0
2020-03-03,13183,0,0
2020-03-03,13185,0,0
2020-03-03,13187,0,0
2020-03-03,13189,0,0
2020-03-03,13191,0,0
2020-03-03,13193,0,0
2020-03-03,13195,0,0
2020-03-03,13197,0,0
2020-03-03,13199,0,0
2020-03-03,13201,0,0
2020-03-03,13205,0,0
2020-03-03,13207,0,0
2020-03-03,13209,0,0
2020-03-03,13211,0,0
2020-03-03,13213,0,0
2020-03-03,13215,0,0
2020-03-03,13217,0,0
2020-03-03,13219,0,0
2020-03-03,13221,0,0
2020-03-03,13223,0,0
2020-03-03,13225,0,0
2020-03-03,13227,0,0
2020-03-03,13229,0,0
2020-03-03,13231,0,0
2020-03-03,13233,0,0
2020-03-03,13235,0,0
2020-03-03,13237,0,0
2020-03-03,13239,0,0
2020-03-03,13241,0,0
2020-03-03,13243,0,0
2020-03-03,13245,0,0
2020-03-03,13247,0,0
2020-03-03,13249,0,0
2020-03-03,13251,0,0
2020-03-03,13253,0,0
2020-03-03,13255,0,0
2020-03-03,13257,0,0
2020-03-03,13259,0,0
2020-03-03,13261,0,0
2020-03-03,13263,0,0
2020-03-03,13265,0,0
2020-03-03,13267,0,0
2020-03-03,13269,0,0
2020-03-03,13271,0,0
2020-03-03,13273,0,0
2020-03-03,13275,0,0
2020-03-03,13277,0,0
2020-03-03,13279,0,0
2020-03-03,13281,0,0
2020-03-03,13283,0,0
2020-03-03,13285,0,0
2020-03-03,13287,0,0
2020-03-03,13289,0,0
2020-03-03,13291,0,0
2020-03-03,13293,0,0
2020-03-03,13295,0,0
2020-03-03,13297,0,0
2020-03-03,13299,0,0
2020-03-03,13301,0,0
2020-03-03,13303,0,0
2020-03-03,13305,0,0
2020-03-03,13307,0,0
2020-03-03,13309,0,0
2020-03-03,13311,0,0
2020-03-03,13313,0,0
2020-03-03,13315,0,0
2020-03-03,13317,0,0
2020-03-03,13319,0,0
2020-03-03,13321,0,0
2020-03-03,15001,0,0
2020-03-03,15003,0,0
2020-03-03,15005,0,0
2020-03-03,15007,0,0
2020-03-03,15009,0,0
2020-03-03,16001,0,0
2020-03-03,16003,0,0
2020-03-03,16005,0,0
2020-03-03,16007,0,0
2020-03-03,16009,0,0
2020-03-03,16011,0,0
2020-03-03,16013,0,0
2020-03-03,16015,0,0
2020-03-03,16017,0,0
2020-03-03,16019,0,0
2020-03-03,16021,0,0
2020-03-03,16023,0,0
2020-03-03,16025,0,0
2020-03-03,16027,0,0
2020-03-03,16029,0,0
2020-03-03,16031,0,0
2020-03-03,16033,0,0
2020-03-03,16035,0,0
2020-03-03,16037,0,0
2020-03-03,16039,0,0
2020-03-03,16041,0,0
2020-03-03,16043,0,0
2020-03-03,16045,0,0
2020-03-03,16047,0,0
2020-03-03,16049,0,0
2020-03-03,16051,0,0
2020-03-03,16053,0,0
2020-03-03,16055,0,0
2020-03-03,16057,0,0
2020-03-03,16059,0,0
2020-03-03,16061,0,0
2020-03-03,16063,0,0
2020-03-03,16065,0,0
2020-03-03,16067,0,0
2020-03-03,16069,0,0
2020-03-03,16071,0,0
2020-03-03,16073,0,0
2020-03-03,16075,0,0
2020-03-03,16077,0,0
2020-03-03,16079,0,0
2020-03-03,16081,0,0
2020-03-03,16083,0,0
2020-03-03,16085,0,0
2020-03-03,16087,0,0
2020-03-03,17001,0,0
2020-03-03,17003,0,0
2020-03-03,17005,0,0
2020-03-03,17007,0,0
2020-03-03,17009,0,0
2020-03-03,17011,0,0
2020-03-03,17013,0,0
2020-03-03,17015,0,0
2020-03-03,17017,0,0
2020-03-03,17019,0,0
2020-03-03,17021,0,0
2020-03-03,17023,0,0
2020-03-03,17025,0,0
2020-03-03,17027,0,0
2020-03-03,17029,0,0
2020-03-03,17031,4,0
2020-03-03,17033,0,0
2020-03-03,17035,0,0
2020-03-03,17037,0,0
2020-03-03,17039,0,0
2020-03-03,17041,0,0
2020-03-03,17043,0,0
2020-03-03,17045,0,0
2020-03-03,17047,0,0
2020-03-03,17049,0,0
2020-03-03,17051,0,0
2020-03-03,17053,0,0
2020-03-03,17055,0,0
2020-03-03,17057,0,0
2020-03-03,17059,0,0
2020-03-03,17061,0,0
2020-03-03,17063,0,0
2020-03-03,17065,0,0
2020-03-03,17067,0,0
2020-03-03,17069,0,0
2020-03-03,17071,0,0
2020-03-03,17073,0,0
2020-03-03,17075,0,0
2020-03-03,17077,0,0
2020-03-03,17079,0,0
2020-03-03,17081,0,0
2020-03-03,17083,0,0
2020-03-03,17085,0,0
2020-03-03,17087,0,0
2020-03-03,17089,0,0
2020-03-03,17091,0,0
2020-03-03,17093,0,0
2020-03-03,17095,0,0
2020-03-03,17097,0,0
2020-03-03,17099,0,0
2020-03-03,17101,0,0
2020-03-03,17103,0,0
2020-03-03,17105,0,0
2020-03-03,17107,0,0
2020-03-03,17109,0,0
2020-03-03,17111,0,0
2020-03-03,17113,0,0
2020-03-03,17115,0,0
2020-03-03,17117,0,0
2020-03-03,17119,0,0
2020-03-03,17121,0,0
2020-03-03,17123,0,0
2020-03-03,17125,0,0
2020-03-03,17127,0,0
2020-03-03,17129,0,0
2020-03-03,17131,0,0
2020-03-03,17133,0,0
2020-03-03,17135,0,0
2020-03-03,17137,0,0
2020-03-03,17139,0,0
2020-03-03,17141,0,0
2020-03-03,17143,0,0
2020-03-03,17145,0,0
2020-03-03,17147,0,0
2020-03-03,17149,0,0
2020-03-03,17151,0,0
2020-03-03,17153,0,0
2020-03-03,17155,0,0
2020-03-03,17157,0,0
2020-03-03,17159,0,0
2020-03-03,17161,0,0
2020-03-03,17163,0,0
2020-03-03,17165,0,0
2020-03-03,17167,0,0
2020-03-03,17169,0,0
2020-03-03,17171,0,0
2020-03-03,17173,0,0
2020-03-03,17175,0,0
2020-03-03,17177,0,0
2020-03-03,17179,0,0
2020-03-03,17181,0,0
2020-03-03,17183,0,0
2020-03-03,17185,0,0
2020-03-03,17187,0,0
2020-03-03,17189,0,0
2020-03-03,17191,0,0
2020-03-03,17193,0,0
2020-03-03,17195,0,0
2020-03-03,17197,0,0
2020-03-03,17199,0,0
2020-03-03,17201,0,0
2020-03-03,17203,0,0
2020-03-03,18001,0,0
2020-03-03,18003,0,0
2020-03-03,18005,0,0
2020-03-03,18007,0,0
2020-03-03,18009,0,0
2020-03-03,18011,0,0
2020-03-03,18013,0,0
2020-03-03,18015,0,0
2020-03-03,18017,0,0
2020-03-03,18019,0,0
2020-03-03,18021,0,0
2020-03-03,18023,0,0
2020-03-03,18025,0,0
2020-03-03,18027,0,0
2020-03-03,18029,0,0
2020-03-03,18031,0,0
2020-03-03,18033,0,0
2020-03-03,18035,0,0
2020-03-03,18037,0,0
2020-03-03,18039,0,0
2020-03-03,18041,0,0
2020-03-03,18043,0,0
2020-03-03,18045,0,0
2020-03-03,18047,0,0
2020-03-03,18049,0,0
2020-03-03,18051,0,0
2020-03-03,18053,0,0
2020-03-03,18055,0,0
2020-03-03,18057,0,0
2020-03-03,18059,0,0
2020-03-03,18061,0,0
2020-03-03,18063,0,0
2020-03-03,18065,0,0
2020-03-03,18067,0,0
2020-03-03,18069,0,0
2020-03-03,18071,0,0
2020-03-03,18073,0,0
2020-03-03,18075,0,0
2020-03-03,18077,0,0
2020-03-03,18079,0,0
2020-03-03,18081,0,0
2020-03-03,18083,0,0
2020-03-03,18085,0,0
2020-03-03,18087,0,0
2020-03-03,18089,0,0
2020-03-03,18091,0,0
2020-03-03,18093,0,0
2020-03-03,18095,0,0
2020-03-03,18097,0,0
2020-03-03,18099,0,0
2020-03-03,18101,0,0
2020-03-03,18103,0,0
2020-03-03,18105,0,0
2020-03-03,18107,0,0
2020-03-03,18109,0,0
2020-03-03,18111,0,0
2020-03-03,18113,0,0
2020-03-03,18115,0,0
2020-03-03,18117,0,0
2020-03-03,18119,0,0
2020-03-03,18121,0,0
2020-03-03,18123,0,0
2020-03-03,18125,0,0
2020-03-03,18127,0,0
2020-03-03,18129,0,0
2020-03-03,18131,0,0
2020-03-03,18133,0,0
2020-03-03,18135,0,0
2020-03-03,18137,0,0
2020-03-03,18139,0,0
2020-03-03,18141,0,0
2020-03-03,18143,0,0
2020-03-03,18145,0,0
2020-03-03,18147,0,0
2020-03-03,18149,0,0
2020-03-03,18151,0,0
2020-03-03,18153,0,0
2020-03-03,18155,0,0
2020-03-03,18157,0,0
2020-03-03,18159,0,0
2020-03-03,18161,0,0
2020-03-03,18163,0,0
2020-03-03,18165,0,0
2020-03-03,18167,0,0
2020-03-03,18169,0,0
2020-03-03,18171,0,0
2020-03-03,18173,0,0
2020-03-03,18175,0,0
2020-03-03,18177,0,0
2020-03-03,18179,0,0
2020-03-03,18181,0,0
2020-03-03,18183,0,0
2020-03-03,19001,0,0
2020-03-03,19003,0,0
2020-03-03,19005,0,0
2020-03-03,19007,0,0
2020-03-03,19009,0,0
2020-03-03,19011,0,0
2020-03-03,19013,0,0
2020-03-03,19015,0,0
2020-03-03,19017,0,0
2020-03-03,19019,0,0
2020-03-03,19021,0,0
2020-03-03,19023,0,0
2020-03-03,19025,0,0
2020-03-03,19027,0,0
2020-03-03,19029,0,0
2020-03-03,19031,0,0
2020-03-03,19033,0,0
2020-03-03,19035,0,0
2020-03-03,19037,0,0
2020-03-03,19039,0,0
2020-03-03,19041,0,0
2020-03-03,19043,0,0
2020-03-03,19045,0,0
2020-03-03,19047,0,0
2020-03-03,19049,0,0
2020-03-03,19051,0,0
2020-03-03,19053,0,0
2020-03-03,19055,0,0
2020-03-03,19057,0,0
2020-03-03,19059,0,0
2020-03-03,19061,0,0
2020-03-03,19063,0,0
2020-03-03,19065,0,0
2020-03-03,19067,0,0
2020-03-03,19069,0,0
2020-03-03,19071,0,0
2020-03-03,19073,0,0
2020-03-03,19075,0,0
2020-03-03,19077,0,0
2020-03-03,19079,0,0
2020-03-03,19081,0,0
2020-03-03,19083,0,0
2020-03-03,19085,0,0
2020-03-03,19087,0,0
2020-03-03,19089,0,0
2020-03-03,19091,0,0
2020-03-03,19093,0,0
2020-03-03,19095,0,0
2020-03-03,19097,0,0
2020-03-03,19099,0,0
2020-03-03,19101,0,0
2020-03-03,19103,0,0
2020-03-03,19105,0,0
2020-03-03,19107,0,0
2020-03-03,19109,0,0
2020-03-03,19111,0,0
2020-03-03,19113,0,0
2020-03-03,19115,0,0
2020-03-03,19117,0,0
2020-03-03,19119,0,0
2020-03-03,19121,0,0
2020-03-03,19123,0,0
2020-03-03,19125,0,0
2020-03-03,19127,0,0
2020-03-03,19129,0,0
2020-03-03,19131,0,0
2020-03-03,19133,0,0
2020-03-03,19135,0,0
2020-03-03,19137,0,0
2020-03-03,19139,0,0
2020-03-03,19141,0,0
2020-03-03,19143,0,0
2020-03-03,19145,0,0
2020-03-03,19147,0,0
2020-03-03,19149,0,0
2020-03-03,19151,0,0
2020-03-03,19153,0,0
2020-03-03,19155,0,0
2020-03-03,19157,0,0
2020-03-03,19159,0,0
2020-03-03,19161,0,0
2020-03-03,19163,0,0
2020-03-03,19165,0,0
2020-03-03,19167,0,0
2020-03-03,19169,0,0
2020-03-03,19171,0,0
2020-03-03,19173,0,0
2020-03-03,19175,0,0
2020-03-03,19177,0,0
2020-03-03,19179,0,0
2020-03-03,19181,0,0
2020-03-03,19183,0,0
2020-03-03,19185,0,0
2020-03-03,19187,0,0
2020-03-03,19189,0,0
2020-03-03,19191,0,0
2020-03-03,19193,0,0
2020-03-03,19195,0,0
2020-03-03,19197,0,0
2020-03-03,20001,0,0
2020-03-03,20003,0,0
2020-03-03,20005,0,0
2020-03-03,20007,0,0
2020-03-03,20009,0,0
2020-03-03,20011,0,0
2020-03-03,20013,0,0
2020-03-03,20015,0,0
2020-03-03,20017,0,0
2020-03-03,20019,0,0
2020-03-03,20021,0,0
2020-03-03,20023,0,0
2020-03-03,20025,0,0
2020-03-03,20027,0,0
2020-03-03,20029,0,0
2020-03-03,20031,0,0
2020-03-03,20033,0,0
2020-03-03,20035,0,0
2020-03-03,20037,0,0
2020-03-03,20039,0,0
2020-03-03,20041,0,0
2020-03-03,20043,0,0
2020-03-03,20045,0,0
2020-03-03,20047,0,0
2020-03-03,20049,0,0
2020-03-03,20051,0,0
2020-03-03,20053,0,0
2020-03-03,20055,0,0
2020-03-03,20057,0,0
2020-03-03,20059,0,0
2020-03-03,20061,0,0
2020-03-03,20063,0,0
2020-03-03,20065,0,0
2020-03-03,20067,0,0
2020-03-03,20069,0,0
2020-03-03,20071,0,0
2020-03-03,20073,0,0
2020-03-03,20075,0,0
2020-03-03,20077,0,0
2020-03-03,20079,0,0
2020-03-03,20081,0,0
2020-03-03,20083,0,0
2020-03-03,20085,0,0
2020-03-03,20087,0,0
2020-03-03,20089,0,0
2020-03-03,20091,0,0
2020-03-03,20093,0,0
2020-03-03,20095,0,0
2020-03-03,20097,0,0
2020-03-03,20099,0,0
2020-03-03,20101,0,0
2020-03-03,20103,0,0
2020-03-03,20105,0,0
2020-03-03,20107,0,0
2020-03-03,20109,0,0
2020-03-03,20111,0,0
2020-03-03,20113,0,0
2020-03-03,20115,0,0
2020-03-03,20117,0,0
2020-03-03,20119,0,0
2020-03-03,20121,0,0
2020-03-03,20123,0,0
2020-03-03,20125,0,0
2020-03-03,20127,0,0
2020-03-03,20129,0,0
2020-03-03,20131,0,0
2020-03-03,20133,0,0
2020-03-03,20135,0,0
2020-03-03,20137,0,0
2020-03-03,20139,0,0
2020-03-03,20141,0,0
2020-03-03,20143,0,0
2020-03-03,20145,0,0
2020-03-03,20147,0,0
2020-03-03,20149,0,0
2020-03-03,20151,0,0
2020-03-03,20153,0,0
2020-03-03,20155,0,0
2020-03-03,20157,0,0
2020-03-03,20159,0,0
2020-03-03,20161,0,0
2020-03-03,20163,0,0
2020-03-03,20165,0,0
2020-03-03,20167,0,0
2020-03-03,20169,0,0
2020-03-03,20171,0,0
2020-03-03,20173,0,0
2020-03-03,20175,0,0
2020-03-03,20177,0,0
2020-03-03,20179,0,0
2020-03-03,20181,0,0
2020-03-03,20183,0,0
2020-03-03,20185,0,0
2020-03-03,20187,0,0
2020-03-03,20189,0,0
2020-03-03,20191,0,0
2020-03-03,20193,0,0
2020-03-03,20195,0,0
2020-03-03,20197,0,0
2020-03-03,20199,0,0
2020-03-03,20201,0,0
2020-03-03,20203,0,0
2020-03-03,20205,0,0
2020-03-03,20207,0,0
2020-03-03,20209,0,0
2020-03-03,21001,0,0
2020-03-03,21003,0,0
2020-03-03,21005,0,0
2020-03-03,21007,0,0
2020-03-03,21009,0,0
2020-03-03,21011,0,0
2020-03-03,21013,0,0
2020-03-03,21015,0,0
2020-03-03,21017,0,0
2020-03-03,21019,0,0
2020-03-03,21021,0,0
2020-03-03,21023,0,0
2020-03-03,21025,0,0
2020-03-03,21027,0,0
2020-03-03,21029,0,0
2020-03-03,21031,0,0
2020-03-03,21033,0,0
2020-03-03,21035,0,0
2020-03-03,21037,0,0
2020-03-03,21039,0,0
2020-03-03,21041,0,0
2020-03-03,21043,0,0
2020-03-03,21045,0,0
2020-03-03,21047,0,0
2020-03-03,21049,0,0
2020-03-03,21051,0,0
2020-03-03,21053,0,0
2020-03-03,21055,0,0
2020-03-03,21057,0,0
2020-03-03,21059,0,0
2020-03-03,21061,0,0
2020-03-03,21063,0,0
2020-03-03,21065,0,0
2020-03-03,21067,0,0
2020-03-03,21069,0,0
2020-03-03,21071,0,0
2020-03-03,21073,0,0
2020-03-03,21075,0,0
2020-03-03,21077,0,0
2020-03-03,21079,0,0
2020-03-03,21081,0,0
2020-03-03,21083,0,0
2020-03-03,21085,0,0
2020-03-03,21087,0,0
2020-03-03,21089,0,0
2020-03-03,21091,0,0
2020-03-03,21093,0,0
2020-03-03,21095,0,0
2020-03-03,21097,0,0
2020-03-03,21099,0,0
2020-03-03,21101,0,0
2020-03-03,21103,0,0
2020-03-03,21105,0,0
2020-03-03,21107,0,0
2020-03-03,21109,0,0
2020-03-03,21111,0,0
2020-03-03,21113,0,0
2020-03-03,21115,0,0
2020-03-03,21117,0,0
2020-03-03,21119,0,0
2020-03-03,21121,0,0
2020-03-03,21123,0,0
2020-03-03,21125,0,0
2020-03-03,21127,0,0
2020-03-03,21129,0,0
2020-03-03,21131,0,0
2020-03-03,21133,0,0
2020-03-03,21135,0,0
2020-03-03,21137,0,0
2020-03-03,21139,0,0
2020-03-03,21141,0,0
2020-03-03,21143,0,0
2020-03-03,21145,0,0
2020-03-03,21147,0,0
2020-03-03,21149,0,0
2020-03-03,21151,0,0
2020-03-03,21153,0,0
2020-03-03,21155,0,0
2020-03-03,21157,0,0
2020-03-03,21159,0,0
2020-03-03,21161,0,0
2020-03-03,21163,0,0
2020-03-03,21165,0,0
2020-03-03,21167,0,0
2020-03-03,21169,0,0
2020-03-03,21171,0,0
2020-03-03,21173,0,0
2020-03-03,21175,0,0
2020-03-03,21177,0,0
2020-03-03,21179,0,0
2020-03-03,21181,0,0
2020-03-03,21183,0,0
2020-03-03,21185,0,0
2020-03-03,21187,0,0
2020-03-03,21189,0,0
2020-03-03,21191,0,0
2020-03-03,21193,0,0
2020-03-03,21195,0,0
2020-03-03,21197,0,0
2020-03-03,21199,0,0
2020-03-03,21201,0,0
2020-03-03,21203,0,0
2020-03-03,21205,0,0
2020-03-03,21207,0,0
2020-03-03,21209,0,0
2020-03-03,21211,0,0
2020-03-03,21213,0,0
2020-03-03,21215,0,0
2020-03-03,21217,0,0
2020-03-03,21219,0,0
2020-03-03,21221,0,0
2020-03-03,21223,0,0
2020-03-03,21225,0,0
2020-03-03,21227,0,0
2020-03-03,21229,0,0
2020-03-03,21231,0,0
2020-03-03,21233,0,0
2020-03-03,21235,0,0
2020-03-03,21237,0,0
2020-03-03,21239,0,0
2020-03-03,22001,0,0
2020-03-03,22003,0,0
2020-03-03,22005,0,0
2020-03-03,22007,0,0
2020-03-03,22009,0,0
2020-03-03,22011,0,0
2020-03-03,22013,0,0
2020-03-03,22015,0,0
2020-03-03,22017,0,0
2020-03-03,22019,0,0
2020-03-03,22021,0,0
2020-03-03,22023,0,0
2020-03-03,22025,0,0
2020-03-03,22027,0,0
2020-03-03,22029,0,0
2020-03-03,22031,0,0
2020-03-03,22033,0,0
2020-03-03,22035,0,0
2020-03-03,22037,0,0
2020-03-03,22039,0,0
2020-03-03,22041,0,0
2020-03-03,22043,0,0
2020-03-03,22045,0,0
2020-03-03,22047,0,0
2020-03-03,22049,0,0
2020-03-03,22051,0,0
2020-03-03,22053,0,0
2020-03-03,22055,0,0
2020-03-03,22057,0,0
2020-03-03,22059,0,0
2020-03-03,22061,0,0
2020-03-03,22063,0,0
2020-03-03,22065,0,0
2020-03-03,22067,0,0
2020-03-03,22069,0,0
2020-03-03,22071,0,0
2020-03-03,22073,0,0
2020-03-03,22075,0,0
2020-03-03,22077,0,0
2020-03-03,22079,0,0
2020-03-03,22081,0,0
2020-03-03,22083,0,0
2020-03-03,22085,0,0
2020-03-03,22087,0,0
2020-03-03,22089,0,0
2020-03-03,22091,0,0
2020-03-03,22093,0,0
2020-03-03,22095,0,0
2020-03-03,22097,0,0
2020-03-03,22099,0,0
2020-03-03,22101,0,0
2020-03-03,22103,0,0
2020-03-03,22105,0,0
2020-03-03,22107,0,0
2020-03-03,22109,0,0
2020-03-03,22111,0,0
2020-03-03,22113,0,0
2020-03-03,22115,0,0
2020-03-03,22117,0,0
2020-03-03,22119,0,0
2020-03-03,22121,0,0
2020-03-03,22123,0,0
2020-03-03,22125,0,0
2020-03-03,22127,0,0
2020-03-03,23001,0,0
2020-03-03,23003,0,0
2020-03-03,23005,0,0
2020-03-03,23007,0,0
2020-03-03,23009,0,0
2020-03-03,23011,0,0
2020-03-03,23013,0,0
2020-03-03,23015,0,0
2020-03-03,23017,0,0
2020-03-03,23019,0,0
2020-03-03,23021,0,0
2020-03-03,23023,0,0
2020-03-03,23025,0,0
2020-03-03,23027,0,0
2020-03-03,23029,0,0
2020-03-03,23031,0,0
2020-03-03,24001,0,0
2020-03-03,24003,0,0
2020-03-03,24005,0,0
2020-03-03,24009,0,0
2020-03-03,24011,0,0
2020-03-03,24013,0,0
2020-03-03,24015,0,0
2020-03-03,24017,0,0
2020-03-03,24019,0,0
2020-03-03,24021,0,0
2020-03-03,24023,0,0
2020-03-03,24025,0,0
2020-03-03,24027,0,0
2020-03-03,24029,0,0
2020-03-03,24031,0,0
2020-03-03,24033,0,0
2020-03-03,24035,0,0
2020-03-03,24037,0,0
2020-03-03,24039,0,0
2020-03-03,24041,0,0
2020-03-03,24043,0,0
2020-03-03,24045,0,0
2020-03-03,24047,0,0
2020-03-03,24510,0,0
2020-03-03,25001,0,0
2020-03-03,25003,0,0
2020-03-03,25005,0,0
2020-03-03,25007,0,0
2020-03-03,25009,0,0
2020-03-03,25011,0,0
2020-03-03,25013,0,0
2020-03-03,25015,0,0
2020-03-03,25017,0,0
2020-03-03,25019,0,0
2020-03-03,25021,1,0
2020-03-03,25023,0,0
2020-03-03,25025,1,0
2020-03-03,25027,0,0
2020-03-03,26001,0,0
2020-03-03,26003,0,0
2020-03-03,26005,0,0
2020-03-03,26007,0,0
2020-03-03,26009,0,0
2020-03-03,26011,0,0
2020-03-03,26013,0,0
2020-03-03,26015,0,0
2020-03-03,26017,0,0
2020-03-03,26019,0,0
2020-03-03,26021,0,0
2020-03-03,26023,0,0
2020-03-03,26025,0,0
2020-03-03,26027,0,0
2020-03-03,26029,0,0
2020-03-03,26031,0,0
2020-03-03,26033,0,0
2020-03-03,26035,0,0
2020-03-03,26037,0,0
2020-03-03,26039,0,0
2020-03-03,26041,0,0
2020-03-03,26043,0,0
2020-03-03,26045,0,0
2020-03-03,26047,0,0
2020-03-03,26049,0,0
